;ano;produto;cod_ibge;municipio;area_plantada_destinada;percentual_utilizado;quant_produzida_t
4513;2023;Mandioca;4114807;Marialva (PR);80;0.15;1600.0
4514;2023;Mandioca;4115200;Maringá (PR);120;0.25;1800.0
4515;2023;Mandioca;4115358;Maripá (PR);50;0.11;1500.0
4516;2023;Mandioca;4115804;Medianeira (PR);65;0.24;1430.0
4517;2023;Mandioca;4115853;Mercedes (PR);400;2.72;11200.0
4518;2023;Mandioca;4116109;Moreira Sales (PR);1510;6.38;37750.0
4519;2023;Mandioca;4116950;Nova Esperança do Sudoeste (PR);20;0.35;420.0
4520;2023;Mandioca;4117222;Nova Santa Rosa (PR);200;0.73;5600.0
4521;2023;Mandioca;4117255;Nova Prata do Iguaçu (PR);20;0.06;430.0
4522;2023;Mandioca;4117404;Ourizona (PR);4;0.01;80.0
4523;2023;Mandioca;4117453;Ouro Verde do Oeste (PR);15;0.06;401.0
4524;2023;Mandioca;4117701;Palmeira (PR);100;0.1;2000.0
4525;2023;Mandioca;4117909;Palotina (PR);20;0.02;500.0
4526;2023;Mandioca;4118402;Paranavaí (PR);1790;8.01;46530.0
4527;2023;Mandioca;4118451;Pato Bragado (PR);15;0.15;398.0
4528;2023;Mandioca;4118501;Pato Branco (PR);150;0.26;3000.0
4529;2023;Mandioca;4119004;Pérola d'Oeste (PR);30;0.11;630.0
4530;2023;Mandioca;4119251;Pinhal de São Bento (PR);30;0.62;630.0
4531;2023;Mandioca;4120358;Pranchita (PR);20;0.06;420.0
4532;2023;Mandioca;4120655;Quarto Centenário (PR);35;0.07;875.0
4533;2023;Mandioca;4120853;Quatro Pontes (PR);47;0.33;1175.0
4534;2023;Mandioca;4121406;Realeza (PR);130;0.34;2795.0
4535;2023;Mandioca;4122156;Rio Bonito do Iguaçu (PR);145;0.31;3105.0
4536;2023;Mandioca;4123501;Santa Helena (PR);220;0.4;6160.0
4537;2023;Mandioca;4123808;Santa Izabel do Oeste (PR);130;0.4;2730.0
4538;2023;Mandioca;4125209;São Jorge d'Oeste (PR);30;0.12;630.0
4539;2023;Mandioca;4125456;São José das Palmeiras (PR);300;4.93;7500.0
4540;2023;Mandioca;4125704;São Miguel do Iguaçu (PR);140;0.15;3080.0
4541;2023;Mandioca;4125753;São Pedro do Iguaçu (PR);50;0.18;1300.0
4542;2023;Mandioca;4127205;Terra Boa (PR);990;3.5;24750.0
4543;2023;Mandioca;4127403;Terra Roxa (PR);400;0.36;10000.0
4544;2023;Mandioca;4127700;Toledo (PR);200;0.14;5200.0
4545;2023;Mandioca;4127858;Três Barras do Paraná (PR);130;0.55;3380.0
4546;2023;Mandioca;4128005;Ubiratã (PR);5;0.01;125.0
4547;2023;Mandioca;4128104;Umuarama (PR);6110;52.2;191300.0
4548;2023;Mandioca;4128559;Vera Cruz do Oeste (PR);62;0.16;1302.0
4549;2023;Manga;4100509;Altônia (PR);3;0.02;60.0
4550;2023;Manga;4101408;Apucarana (PR);4;0.01;84.0
4551;2023;Manga;4103057;Boa Vista da Aparecida (PR);3;0.03;71.0
4552;2023;Manga;4104600;Capitão Leônidas Marques (PR);2;0.01;28.0
4553;2023;Manga;4104808;Cascavel (PR);4;0.0;48.0
4554;2023;Manga;4105300;Céu Azul (PR);4;0.01;70.0
4555;2023;Manga;4105508;Cianorte (PR);2;0.0;40.0
4556;2023;Manga;4107157;Diamante D'Oeste (PR);5;0.05;100.0
4557;2023;Manga;4108304;Foz do Iguaçu (PR);5;0.03;110.0
4558;2023;Manga;4108809;Guaíra (PR);4;0.01;60.0
4559;2023;Manga;4110953;Itaipulândia (PR);4;0.02;72.0
4560;2023;Manga;4114609;Marechal Cândido Rondon (PR);2;0.0;24.0
4561;2023;Manga;4115200;Maringá (PR);3;0.01;15.0
4562;2023;Manga;4115804;Medianeira (PR);1;0.0;16.0
4563;2023;Manga;4118402;Paranavaí (PR);2;0.01;33.0
4564;2023;Manga;4125456;São José das Palmeiras (PR);4;0.07;40.0
4565;2023;Manga;4125704;São Miguel do Iguaçu (PR);4;0.0;65.0
4566;2023;Manga;4125753;São Pedro do Iguaçu (PR);3;0.01;30.0
4567;2023;Manga;4127403;Terra Roxa (PR);2;0.0;40.0
4568;2023;Manga;4128104;Umuarama (PR);6;0.05;125.0
4569;2023;Manga;4128559;Vera Cruz do Oeste (PR);4;0.01;100.0
4570;2023;Maracujá;4101408;Apucarana (PR);4;0.01;60.0
4571;2023;Maracujá;4102109;Astorga (PR);2;0.0;26.0
4572;2023;Maracujá;4104808;Cascavel (PR);2;0.0;16.0
4573;2023;Maracujá;4105300;Céu Azul (PR);2;0.01;20.0
4574;2023;Maracujá;4107157;Diamante D'Oeste (PR);1;0.01;13.0
4575;2023;Maracujá;4108304;Foz do Iguaçu (PR);1;0.01;9.0
4576;2023;Maracujá;4108809;Guaíra (PR);2;0.0;20.0
4577;2023;Maracujá;4112504;Jardim Alegre (PR);6;0.02;90.0
4578;2023;Maracujá;4114807;Marialva (PR);3;0.01;40.0
4579;2023;Maracujá;4115200;Maringá (PR);1;0.0;5.0
4580;2023;Maracujá;4115804;Medianeira (PR);1;0.0;7.0
4581;2023;Maracujá;4116109;Moreira Sales (PR);5;0.02;50.0
4582;2023;Maracujá;4125704;São Miguel do Iguaçu (PR);2;0.0;18.0
4583;2023;Maracujá;4128104;Umuarama (PR);2;0.02;15.0
4584;2023;Maracujá;4128559;Vera Cruz do Oeste (PR);2;0.01;28.0
4585;2023;Melancia;4100509;Altônia (PR);4;0.02;140.0
4586;2023;Melancia;4101002;Ampére (PR);8;0.05;240.0
4587;2023;Melancia;4102000;Assis Chateaubriand (PR);5;0.0;110.0
4588;2023;Melancia;4102752;Bela Vista da Caroba (PR);4;0.04;90.0
4589;2023;Melancia;4103057;Boa Vista da Aparecida (PR);14;0.16;140.0
4590;2023;Melancia;4103479;Cafezal do Sul (PR);10;0.05;250.0
4591;2023;Melancia;4103503;Califórnia (PR);2;0.01;30.0
4592;2023;Melancia;4104600;Capitão Leônidas Marques (PR);10;0.06;160.0
4593;2023;Melancia;4104808;Cascavel (PR);20;0.01;500.0
4594;2023;Melancia;4105300;Céu Azul (PR);4;0.01;62.0
4595;2023;Melancia;4105508;Cianorte (PR);2;0.0;66.0
4596;2023;Melancia;4106571;Cruzeiro do Iguaçu (PR);4;0.03;120.0
4597;2023;Melancia;4107157;Diamante D'Oeste (PR);4;0.04;58.0
4598;2023;Melancia;4108106;Flórida (PR);1;0.01;22.0
4599;2023;Melancia;4108304;Foz do Iguaçu (PR);10;0.05;70.0
4600;2023;Melancia;4108320;Francisco Alves (PR);1;0.0;20.0
4601;2023;Melancia;4108403;Francisco Beltrão (PR);20;0.05;600.0
4602;2023;Melancia;4108809;Guaíra (PR);1;0.0;26.0
4603;2023;Melancia;4110953;Itaipulândia (PR);2;0.01;12.0
4604;2023;Melancia;4112504;Jardim Alegre (PR);3;0.01;45.0
4605;2023;Melancia;4114005;Mamborê (PR);2;0.0;36.0
4606;2023;Melancia;4114401;Mangueirinha (PR);2;0.0;28.0
4607;2023;Melancia;4114609;Marechal Cândido Rondon (PR);10;0.02;230.0
4608;2023;Melancia;4115804;Medianeira (PR);5;0.02;40.0
4609;2023;Melancia;4115853;Mercedes (PR);1;0.01;22.0
4610;2023;Melancia;4116109;Moreira Sales (PR);30;0.13;750.0
4611;2023;Melancia;4116950;Nova Esperança do Sudoeste (PR);2;0.04;60.0
4612;2023;Melancia;4117222;Nova Santa Rosa (PR);1;0.0;25.0
4613;2023;Melancia;4117255;Nova Prata do Iguaçu (PR);40;0.11;1200.0
4614;2023;Melancia;4117453;Ouro Verde do Oeste (PR);1;0.0;26.0
4615;2023;Melancia;4118501;Pato Branco (PR);13;0.02;286.0
4616;2023;Melancia;4119004;Pérola d'Oeste (PR);4;0.01;120.0
4617;2023;Melancia;4119251;Pinhal de São Bento (PR);4;0.08;120.0
4618;2023;Melancia;4120358;Pranchita (PR);3;0.01;90.0
4619;2023;Melancia;4120655;Quarto Centenário (PR);1;0.0;24.0
4620;2023;Melancia;4120853;Quatro Pontes (PR);1;0.01;26.0
4621;2023;Melancia;4121406;Realeza (PR);3;0.01;80.0
4622;2023;Melancia;4123501;Santa Helena (PR);15;0.03;360.0
4623;2023;Melancia;4123808;Santa Izabel do Oeste (PR);35;0.11;870.0
4624;2023;Melancia;4125209;São Jorge d'Oeste (PR);8;0.03;280.0
4625;2023;Melancia;4125456;São José das Palmeiras (PR);5;0.08;120.0
4626;2023;Melancia;4125704;São Miguel do Iguaçu (PR);15;0.02;250.0
4627;2023;Melancia;4125753;São Pedro do Iguaçu (PR);3;0.01;66.0
4628;2023;Melancia;4127403;Terra Roxa (PR);15;0.01;375.0
4629;2023;Melancia;4127700;Toledo (PR);3;0.0;75.0
4630;2023;Melancia;4127858;Três Barras do Paraná (PR);18;0.08;290.0
4631;2023;Melancia;4128104;Umuarama (PR);10;0.09;300.0
4632;2023;Melancia;4128559;Vera Cruz do Oeste (PR);5;0.01;80.0
4633;2023;Melão;4101002;Ampére (PR);3;0.02;24.0
4634;2023;Melão;4102000;Assis Chateaubriand (PR);4;0.0;60.0
4635;2023;Melão;4102752;Bela Vista da Caroba (PR);1;0.01;7.0
4636;2023;Melão;4104808;Cascavel (PR);2;0.0;24.0
4637;2023;Melão;4105300;Céu Azul (PR);1;0.0;10.0
4638;2023;Melão;4106571;Cruzeiro do Iguaçu (PR);1;0.01;8.0
4639;2023;Melão;4107157;Diamante D'Oeste (PR);1;0.01;12.0
4640;2023;Melão;4108304;Foz do Iguaçu (PR);4;0.02;31.0
4641;2023;Melão;4108403;Francisco Beltrão (PR);8;0.02;64.0
4642;2023;Melão;4114609;Marechal Cândido Rondon (PR);2;0.0;26.0
4643;2023;Melão;4115804;Medianeira (PR);3;0.01;20.0
4644;2023;Melão;4116950;Nova Esperança do Sudoeste (PR);1;0.02;8.0
4645;2023;Melão;4117255;Nova Prata do Iguaçu (PR);5;0.01;45.0
4646;2023;Melão;4118501;Pato Branco (PR);6;0.01;54.0
4647;2023;Melão;4119004;Pérola d'Oeste (PR);1;0.0;8.0
4648;2023;Melão;4119251;Pinhal de São Bento (PR);1;0.02;8.0
4649;2023;Melão;4120358;Pranchita (PR);3;0.01;24.0
4650;2023;Melão;4121406;Realeza (PR);1;0.0;8.0
4651;2023;Melão;4123808;Santa Izabel do Oeste (PR);10;0.03;80.0
4652;2023;Melão;4125209;São Jorge d'Oeste (PR);1;0.0;8.0
4653;2023;Melão;4125704;São Miguel do Iguaçu (PR);2;0.0;14.0
4654;2023;Melão;4127403;Terra Roxa (PR);2;0.0;34.0
4655;2023;Melão;4127858;Três Barras do Paraná (PR);4;0.02;32.0
4656;2023;Melão;4128104;Umuarama (PR);1;0.01;20.0
4657;2023;Melão;4128559;Vera Cruz do Oeste (PR);2;0.01;19.0
4658;2023;Milho (em grão);4100509;Altônia (PR);4700;28.67;24440.0
4659;2023;Milho (em grão);4101002;Ampére (PR);2800;16.19;15500.0
4660;2023;Milho (em grão);4101408;Apucarana (PR);9100;19.71;55380.0
4661;2023;Milho (em grão);4102000;Assis Chateaubriand (PR);68600;48.16;493994.0
4662;2023;Milho (em grão);4102109;Astorga (PR);18700;37.64;102959.0
4663;2023;Milho (em grão);4102752;Bela Vista da Caroba (PR);280;2.59;1600.0
4664;2023;Milho (em grão);4103057;Boa Vista da Aparecida (PR);1250;14.0;7152.0
4665;2023;Milho (em grão);4103479;Cafezal do Sul (PR);5000;25.02;23500.0
4666;2023;Milho (em grão);4103503;Califórnia (PR);2300;16.13;14000.0
4667;2023;Milho (em grão);4104600;Capitão Leônidas Marques (PR);5100;32.48;25860.0
4668;2023;Milho (em grão);4104808;Cascavel (PR);62200;34.47;302170.0
4669;2023;Milho (em grão);4105300;Céu Azul (PR);10725;29.32;63745.0
4670;2023;Milho (em grão);4105508;Cianorte (PR);5560;13.83;20415.0
4671;2023;Milho (em grão);4106571;Cruzeiro do Iguaçu (PR);1300;11.29;7800.0
4672;2023;Milho (em grão);4106902;Curitiba (PR);70;44.87;560.0
4673;2023;Milho (em grão);4107157;Diamante D'Oeste (PR);3685;40.12;14791.0
4674;2023;Milho (em grão);4107538;Entre Rios do Oeste (PR);5400;50.4;33170.0
4675;2023;Milho (em grão);4108106;Flórida (PR);3338;37.6;21682.0
4676;2023;Milho (em grão);4108304;Foz do Iguaçu (PR);8930;45.0;61617.0
4677;2023;Milho (em grão);4108320;Francisco Alves (PR);17000;45.99;96900.0
4678;2023;Milho (em grão);4108403;Francisco Beltrão (PR);3300;8.38;19700.0
4679;2023;Milho (em grão);4108601;Goioerê (PR);28200;44.14;195180.0
4680;2023;Milho (em grão);4108809;Guaíra (PR);32850;48.26;220095.0
4681;2023;Milho (em grão);4108908;Guairaçá (PR);40;0.23;160.0
4682;2023;Milho (em grão);4109807;Ibiporã (PR);14500;43.88;83595.0
4683;2023;Milho (em grão);4109906;Icaraíma (PR);406;2.6;2031.0
4684;2023;Milho (em grão);4110953;Itaipulândia (PR);10597;47.34;65779.0
4685;2023;Milho (em grão);4112504;Jardim Alegre (PR);9610;34.87;47992.0
4686;2023;Milho (em grão);4113700;Londrina (PR);37500;27.38;212170.0
4687;2023;Milho (em grão);4114005;Mamborê (PR);21140;19.63;120286.0
4688;2023;Milho (em grão);4114401;Mangueirinha (PR);7000;10.23;70080.0
4689;2023;Milho (em grão);4114609;Marechal Cândido Rondon (PR);25200;41.41;166500.0
4690;2023;Milho (em grão);4114807;Marialva (PR);15422;28.33;92510.0
4691;2023;Milho (em grão);4115200;Maringá (PR);20800;43.33;118560.0
4692;2023;Milho (em grão);4115358;Maripá (PR);21400;45.77;171200.0
4693;2023;Milho (em grão);4115804;Medianeira (PR);12000;44.9;72000.0
4694;2023;Milho (em grão);4115853;Mercedes (PR);6775;46.02;40875.0
4695;2023;Milho (em grão);4116109;Moreira Sales (PR);4125;17.44;23893.0
4696;2023;Milho (em grão);4116950;Nova Esperança do Sudoeste (PR);800;14.05;5560.0
4697;2023;Milho (em grão);4117222;Nova Santa Rosa (PR);13520;49.1;113578.0
4698;2023;Milho (em grão);4117255;Nova Prata do Iguaçu (PR);1600;4.53;6720.0
4699;2023;Milho (em grão);4117404;Ourizona (PR);12740;47.2;79625.0
4700;2023;Milho (em grão);4117453;Ouro Verde do Oeste (PR);10420;41.52;81276.0
4701;2023;Milho (em grão);4117701;Palmeira (PR);8750;8.67;104125.0
4702;2023;Milho (em grão);4117909;Palotina (PR);44820;48.42;331660.0
4703;2023;Milho (em grão);4118402;Paranavaí (PR);120;0.54;420.0
4704;2023;Milho (em grão);4118451;Pato Bragado (PR);5155;51.0;31030.0
4705;2023;Milho (em grão);4118501;Pato Branco (PR);10000;17.02;66000.0
4706;2023;Milho (em grão);4119004;Pérola d'Oeste (PR);4900;18.19;20300.0
4707;2023;Milho (em grão);4119251;Pinhal de São Bento (PR);1000;20.69;6125.0
4708;2023;Milho (em grão);4120358;Pranchita (PR);5400;16.82;28400.0
4709;2023;Milho (em grão);4120655;Quarto Centenário (PR);25001;49.45;185002.0
4710;2023;Milho (em grão);4120853;Quatro Pontes (PR);5800;40.95;40625.0
4711;2023;Milho (em grão);4121406;Realeza (PR);5800;15.33;27700.0
4712;2023;Milho (em grão);4122156;Rio Bonito do Iguaçu (PR);5600;11.98;59360.0
4713;2023;Milho (em grão);4123501;Santa Helena (PR);25725;47.07;165883.0
4714;2023;Milho (em grão);4123808;Santa Izabel do Oeste (PR);4200;13.08;21500.0
4715;2023;Milho (em grão);4125209;São Jorge d'Oeste (PR);2600;10.64;15800.0
4716;2023;Milho (em grão);4125456;São José das Palmeiras (PR);2770;45.53;15833.0
4717;2023;Milho (em grão);4125704;São Miguel do Iguaçu (PR);46300;49.22;305580.0
4718;2023;Milho (em grão);4125753;São Pedro do Iguaçu (PR);5800;20.75;36900.0
4719;2023;Milho (em grão);4127205;Terra Boa (PR);8145;28.76;29146.0
4720;2023;Milho (em grão);4127403;Terra Roxa (PR);54800;49.14;312360.0
4721;2023;Milho (em grão);4127700;Toledo (PR);65600;47.3;525400.0
4722;2023;Milho (em grão);4127858;Três Barras do Paraná (PR);3100;13.15;15731.0
4723;2023;Milho (em grão);4128005;Ubiratã (PR);48100;48.59;332253.0
4724;2023;Milho (em grão);4128104;Umuarama (PR);915;7.82;3441.0
4725;2023;Milho (em grão);4128559;Vera Cruz do Oeste (PR);7300;19.0;41329.0
4726;2023;Noz (fruto seco);4105300;Céu Azul (PR);1;0.0;8.0
4727;2023;Noz (fruto seco);4106571;Cruzeiro do Iguaçu (PR);1;0.01;1.0
4728;2023;Noz (fruto seco);4107157;Diamante D'Oeste (PR);4;0.04;4.0
4729;2023;Noz (fruto seco);4108304;Foz do Iguaçu (PR);3;0.02;3.0
4730;2023;Noz (fruto seco);4108403;Francisco Beltrão (PR);5;0.01;20.0
4731;2023;Noz (fruto seco);4115804;Medianeira (PR);3;0.01;7.0
4732;2023;Noz (fruto seco);4116950;Nova Esperança do Sudoeste (PR);1;0.02;1.0
4733;2023;Noz (fruto seco);4118501;Pato Branco (PR);2;0.0;16.0
4734;2023;Noz (fruto seco);4125209;São Jorge d'Oeste (PR);1;0.0;4.0
4735;2023;Noz (fruto seco);4125456;São José das Palmeiras (PR);12;0.2;24.0
4736;2023;Noz (fruto seco);4128559;Vera Cruz do Oeste (PR);1;0.0;1.0
4737;2023;Palmito;4105508;Cianorte (PR);2;0.0;20.0
4738;2023;Palmito;4114807;Marialva (PR);3;0.01;16.0
4739;2023;Palmito;4115200;Maringá (PR);4;0.01;12.0
4740;2023;Palmito;4128104;Umuarama (PR);3;0.03;15.0
4741;2023;Pera;4101002;Ampére (PR);1;0.01;13.0
4742;2023;Pera;4102752;Bela Vista da Caroba (PR);1;0.01;7.0
4743;2023;Pera;4106571;Cruzeiro do Iguaçu (PR);1;0.01;12.0
4744;2023;Pera;4108403;Francisco Beltrão (PR);2;0.01;30.0
4745;2023;Pera;4114401;Mangueirinha (PR);1;0.0;11.0
4746;2023;Pera;4116950;Nova Esperança do Sudoeste (PR);1;0.02;13.0
4747;2023;Pera;4117255;Nova Prata do Iguaçu (PR);1;0.0;11.0
4748;2023;Pera;4118501;Pato Branco (PR);2;0.0;18.0
4749;2023;Pera;4119004;Pérola d'Oeste (PR);1;0.0;13.0
4750;2023;Pera;4119251;Pinhal de São Bento (PR);1;0.02;10.0
4751;2023;Pera;4120358;Pranchita (PR);1;0.0;13.0
4752;2023;Pera;4121406;Realeza (PR);1;0.0;14.0
4753;2023;Pera;4123808;Santa Izabel do Oeste (PR);1;0.0;15.0
4754;2023;Pera;4125209;São Jorge d'Oeste (PR);1;0.0;14.0
4755;2023;Pêssego;4101002;Ampére (PR);1;0.01;12.0
4756;2023;Pêssego;4102752;Bela Vista da Caroba (PR);1;0.01;10.0
4757;2023;Pêssego;4103057;Boa Vista da Aparecida (PR);3;0.03;24.0
4758;2023;Pêssego;4104808;Cascavel (PR);1;0.0;7.0
4759;2023;Pêssego;4105300;Céu Azul (PR);4;0.01;22.0
4760;2023;Pêssego;4106571;Cruzeiro do Iguaçu (PR);1;0.01;13.0
4761;2023;Pêssego;4107538;Entre Rios do Oeste (PR);1;0.01;8.0
4762;2023;Pêssego;4108304;Foz do Iguaçu (PR);1;0.01;5.0
4763;2023;Pêssego;4108403;Francisco Beltrão (PR);4;0.01;53.0
4764;2023;Pêssego;4114401;Mangueirinha (PR);1;0.0;10.0
4765;2023;Pêssego;4114609;Marechal Cândido Rondon (PR);3;0.0;20.0
4766;2023;Pêssego;4115804;Medianeira (PR);1;0.0;7.0
4767;2023;Pêssego;4116950;Nova Esperança do Sudoeste (PR);1;0.02;12.0
4768;2023;Pêssego;4117255;Nova Prata do Iguaçu (PR);2;0.01;25.0
4769;2023;Pêssego;4118501;Pato Branco (PR);9;0.02;72.0
4770;2023;Pêssego;4120358;Pranchita (PR);1;0.0;13.0
4771;2023;Pêssego;4121406;Realeza (PR);1;0.0;12.0
4772;2023;Pêssego;4123808;Santa Izabel do Oeste (PR);2;0.01;18.0
4773;2023;Pêssego;4125209;São Jorge d'Oeste (PR);2;0.01;20.0
4774;2023;Pêssego;4127700;Toledo (PR);2;0.0;15.0
4775;2023;Pêssego;4128559;Vera Cruz do Oeste (PR);5;0.01;35.0
4776;2023;Soja (em grão);4100509;Altônia (PR);7400;45.14;24420.0
4777;2023;Soja (em grão);4101002;Ampére (PR);8750;50.6;34125.0
4778;2023;Soja (em grão);4101408;Apucarana (PR);22500;48.73;78750.0
4779;2023;Soja (em grão);4102000;Assis Chateaubriand (PR);71300;50.05;249550.0
4780;2023;Soja (em grão);4102109;Astorga (PR);25700;51.73;102909.0
4781;2023;Soja (em grão);4102752;Bela Vista da Caroba (PR);5850;54.18;22815.0
4782;2023;Soja (em grão);4103057;Boa Vista da Aparecida (PR);4200;47.05;15300.0
4783;2023;Soja (em grão);4103479;Cafezal do Sul (PR);12450;62.31;39840.0
4784;2023;Soja (em grão);4103503;Califórnia (PR);7050;49.43;26085.0
4785;2023;Soja (em grão);4104600;Capitão Leônidas Marques (PR);7400;47.13;23820.0
4786;2023;Soja (em grão);4104808;Cascavel (PR);86600;47.99;294270.0
4787;2023;Soja (em grão);4105300;Céu Azul (PR);17300;47.29;58100.0
4788;2023;Soja (em grão);4105508;Cianorte (PR);12000;29.85;28920.0
4789;2023;Soja (em grão);4106571;Cruzeiro do Iguaçu (PR);4950;42.98;20940.0
4790;2023;Soja (em grão);4106902;Curitiba (PR);60;38.46;216.0
4791;2023;Soja (em grão);4107157;Diamante D'Oeste (PR);4560;49.64;14136.0
4792;2023;Soja (em grão);4107538;Entre Rios do Oeste (PR);5230;48.81;14500.0
4793;2023;Soja (em grão);4108106;Flórida (PR);3900;43.93;15951.0
4794;2023;Soja (em grão);4108304;Foz do Iguaçu (PR);9450;47.62;23625.0
4795;2023;Soja (em grão);4108320;Francisco Alves (PR);19750;53.43;35550.0
4796;2023;Soja (em grão);4108403;Francisco Beltrão (PR);25400;64.53;105640.0
4797;2023;Soja (em grão);4108601;Goioerê (PR);35000;54.79;157500.0
4798;2023;Soja (em grão);4108809;Guaíra (PR);33955;49.88;96771.0
4799;2023;Soja (em grão);4108908;Guairaçá (PR);10;0.06;50.0
4800;2023;Soja (em grão);4109807;Ibiporã (PR);16300;49.33;62860.0
4801;2023;Soja (em grão);4109906;Icaraíma (PR);556;3.56;1334.0
4802;2023;Soja (em grão);4110953;Itaipulândia (PR);10990;49.1;20442.0
4803;2023;Soja (em grão);4112504;Jardim Alegre (PR);13410;48.66;42362.0
4804;2023;Soja (em grão);4113700;Londrina (PR);69000;50.37;256000.0
4805;2023;Soja (em grão);4114005;Mamborê (PR);60800;56.47;244416.0
4806;2023;Soja (em grão);4114401;Mangueirinha (PR);46350;67.73;205860.0
4807;2023;Soja (em grão);4114609;Marechal Cândido Rondon (PR);33000;54.23;92500.0
4808;2023;Soja (em grão);4114807;Marialva (PR);27000;49.59;103950.0
4809;2023;Soja (em grão);4115200;Maringá (PR);24700;51.45;98800.0
4810;2023;Soja (em grão);4115358;Maripá (PR);22550;48.22;74500.0
4811;2023;Soja (em grão);4115804;Medianeira (PR);13700;51.26;45854.0
4812;2023;Soja (em grão);4115853;Mercedes (PR);7000;47.55;21000.0
4813;2023;Soja (em grão);4116109;Moreira Sales (PR);14000;59.19;57260.0
4814;2023;Soja (em grão);4116950;Nova Esperança do Sudoeste (PR);2900;50.95;11600.0
4815;2023;Soja (em grão);4117222;Nova Santa Rosa (PR);13400;48.66;41540.0
4816;2023;Soja (em grão);4117255;Nova Prata do Iguaçu (PR);17450;49.39;69250.0
4817;2023;Soja (em grão);4117404;Ourizona (PR);13267;49.15;55920.0
4818;2023;Soja (em grão);4117453;Ouro Verde do Oeste (PR);12850;51.2;40477.0
4819;2023;Soja (em grão);4117701;Palmeira (PR);58000;57.48;241400.0
4820;2023;Soja (em grão);4117909;Palotina (PR);45770;49.45;141800.0
4821;2023;Soja (em grão);4118402;Paranavaí (PR);242;1.08;726.0
4822;2023;Soja (em grão);4118451;Pato Bragado (PR);4905;48.53;13377.0
4823;2023;Soja (em grão);4118501;Pato Branco (PR);27850;47.4;99745.0
4824;2023;Soja (em grão);4119004;Pérola d'Oeste (PR);13250;49.2;52900.0
4825;2023;Soja (em grão);4119251;Pinhal de São Bento (PR);2500;51.73;9445.0
4826;2023;Soja (em grão);4120358;Pranchita (PR);14050;43.76;54700.0
4827;2023;Soja (em grão);4120655;Quarto Centenário (PR);25400;50.23;113284.0
4828;2023;Soja (em grão);4120853;Quatro Pontes (PR);8225;58.07;21220.0
4829;2023;Soja (em grão);4121406;Realeza (PR);17200;45.45;69445.0
4830;2023;Soja (em grão);4122156;Rio Bonito do Iguaçu (PR);30100;64.41;123109.0
4831;2023;Soja (em grão);4123501;Santa Helena (PR);28070;51.36;67368.0
4832;2023;Soja (em grão);4123808;Santa Izabel do Oeste (PR);16400;51.07;60188.0
4833;2023;Soja (em grão);4125209;São Jorge d'Oeste (PR);10550;43.18;46315.0
4834;2023;Soja (em grão);4125456;São José das Palmeiras (PR);2830;46.52;7358.0
4835;2023;Soja (em grão);4125704;São Miguel do Iguaçu (PR);47220;50.2;122914.0
4836;2023;Soja (em grão);4125753;São Pedro do Iguaçu (PR);14350;51.34;48072.0
4837;2023;Soja (em grão);4127205;Terra Boa (PR);12000;42.37;32004.0
4838;2023;Soja (em grão);4127403;Terra Roxa (PR);55600;49.86;144560.0
4839;2023;Soja (em grão);4127700;Toledo (PR);70300;50.68;230584.0
4840;2023;Soja (em grão);4127858;Três Barras do Paraná (PR);13350;56.62;49760.0
4841;2023;Soja (em grão);4128005;Ubiratã (PR);49800;50.31;215898.0
4842;2023;Soja (em grão);4128104;Umuarama (PR);2580;22.04;8256.0
4843;2023;Soja (em grão);4128559;Vera Cruz do Oeste (PR);19340;50.34;79294.0
4844;2023;Sorgo (em grão);4100509;Altônia (PR);700;4.27;4200.0
4845;2023;Sorgo (em grão);4101408;Apucarana (PR);100;0.22;370.0
4846;2023;Sorgo (em grão);4102000;Assis Chateaubriand (PR);200;0.14;720.0
4847;2023;Sorgo (em grão);4102109;Astorga (PR);1700;3.42;4250.0
4848;2023;Sorgo (em grão);4103479;Cafezal do Sul (PR);750;3.75;1500.0
4849;2023;Sorgo (em grão);4105300;Céu Azul (PR);100;0.27;450.0
4850;2023;Sorgo (em grão);4108106;Flórida (PR);414;4.66;1049.0
4851;2023;Sorgo (em grão);4108320;Francisco Alves (PR);20;0.05;60.0
4852;2023;Sorgo (em grão);4108601;Goioerê (PR);80;0.13;232.0
4853;2023;Sorgo (em grão);4108809;Guaíra (PR);450;0.66;1890.0
4854;2023;Sorgo (em grão);4109906;Icaraíma (PR);140;0.9;700.0
4855;2023;Sorgo (em grão);4114005;Mamborê (PR);360;0.33;720.0
4856;2023;Sorgo (em grão);4114609;Marechal Cândido Rondon (PR);200;0.33;900.0
4857;2023;Sorgo (em grão);4114807;Marialva (PR);2000;3.67;11000.0
4858;2023;Sorgo (em grão);4115200;Maringá (PR);600;1.25;1800.0
4859;2023;Sorgo (em grão);4115358;Maripá (PR);100;0.21;400.0
4860;2023;Sorgo (em grão);4115853;Mercedes (PR);150;1.02;450.0
4861;2023;Sorgo (em grão);4117222;Nova Santa Rosa (PR);50;0.18;180.0
4862;2023;Sorgo (em grão);4117404;Ourizona (PR);140;0.52;350.0
4863;2023;Sorgo (em grão);4117909;Palotina (PR);300;0.32;1000.0
4864;2023;Sorgo (em grão);4127403;Terra Roxa (PR);12;0.01;48.0
4865;2023;Sorgo (em grão);4128005;Ubiratã (PR);50;0.05;125.0
4866;2023;Sorgo (em grão);4128104;Umuarama (PR);100;0.85;260.0
